rbd;dvrbd;nom_rbd;cod_reg_rbd;nom_reg_rbd;cod_pro_rbd;nom_pro_rbd;cod_com_rbd;nom_com_rbd;cod_deprov_rbd;nom_deprov_rbd;cod_depe1;cod_depe2;cod_grupo;cod_rural_rbd;nalu_lect2m_rbd;nalu_mate2m_rbd;prom_lect2m_rbd;prom_mate2m_rbd;dif_lect2m_rbd;dif_mate2m_rbd;difgru_lect2m_rbd;difgru_mate2m_rbd;sigdif_lect2m_rbd;sigdif_mate2m_rbd;siggru_lect2m_rbd;siggru_mate2m_rbd;marca_lect2m_rbd;marca_mate2m_rbd;marcadif_lect2m_rbd;marcadif_mate2m_rbd;palu_eda_ins_lect2m_rbd;palu_eda_ele_lect2m_rbd;palu_eda_ade_lect2m_rbd;palu_eda_ins_mate2m_rbd;palu_eda_ele_mate2m_rbd;palu_eda_ade_mate2m_rbd;noaplica;codigo_bbdd;fecha_bbdd;grado;agno
2486;4;LICEO MUNICIPAL COMPLEJO EDUC. CHIMBAR;6;DEL LIBERTADOR BERNARDO O;63;COLCHAGUA;6303;CHIMBARONGO;62;Colchagua;6;4;1;1;128;133;230;226;-4;0;2;-7;0;0;0;0;;;;;55.5;30.5;14.1;75.2;21.1;3.8;0;v12025;20260427;2m;2025
5729;0;LICEO TÉCNICO FEMENINO SANTA CRUZ ÑIEL;9;DE LA ARAUCANÍA;91;CAUTÍN;9101;TEMUCO;92;Cautin Norte;3;2;2;1;13;13;272;254;24;46;32;7;1;1;1;0;;;;;30.8;46.2;23.1;46.2;53.8;0;0;v12025;20260427;2m;2025
40110;2;COLEGIO SAINT MATTHEW;9;DE LA ARAUCANÍA;91;CAUTÍN;9120;VILLARRICA;93;Cautin Sur;3;2;2;1;29;28;278;282;19;21;38;35;1;0;1;1;;;;;31;31;37.9;28.6;39.3;32.1;0;v12025;20260427;2m;2025
2732;4;LICEO FERNANDO LAZCANO;7;DEL MAULE;73;CURICÓ;7301;CURICÓ;71;Curico;2;1;2;1;81;78;265;258;-3;4;25;11;0;0;1;1;;;;;35.8;33.3;30.9;46.2;38.5;15.4;0;v12025;20260427;2m;2025
16549;2;COLEGIO PALENCIA SC.;7;DEL MAULE;73;CURICÓ;7301;CURICÓ;71;Curico;3;2;2;1;54;50;245;254;2;20;5;7;0;1;0;0;;;;;46.3;38.9;14.8;52;32;16;0;v12025;20260427;2m;2025
1404;4;INSTITUTO RAFAEL ARIZTIA;5;DE VALPARAÍSO;55;QUILLOTA;5501;QUILLOTA;51;Quillota - Petorca;4;3;5;1;136;138;283;306;-10;-3;-5;-23;-1;0;-1;-1;;;;;23.5;31.6;44.9;17.4;37.7;44.9;0;v12025;20260427;2m;2025
25454;1;COLEGIO PART. ANDINO ANTUQUELEN;13;METROPOLITANA DE SANTIAGO;132;CORDILLERA;13203;SAN JOSÉ DE MAIPO;136;Cordillera;3;2;4;1;19;18;243;229;-17;-34;-27;-60;0;-1;-1;-1;;;;;63.2;21.1;15.8;61.1;27.8;11.1;0;v12025;20260427;2m;2025
40256;7;COLEGIO TECNICO NACIONES UNIDAS;10;DE LOS LAGOS;101;LLANQUIHUE;10101;PUERTO MONTT;101;Llanquihue;3;2;2;1;97;89;221;234;3;11;-19;-13;0;0;-1;-1;;;;;72.2;17.5;10.3;65.2;29.2;5.6;0;v12025;20260427;2m;2025
26436;9;COLEGIO TERRAUSTRAL DEL SOL;13;METROPOLITANA DE SANTIAGO;131;SANTIAGO;13119;MAIPÚ;134;Poniente;3;2;3;1;195;196;247;250;-11;-21;-9;-17;-1;-1;-1;-1;;;;;53.8;30.3;15.9;54.1;30.1;15.8;0;v12025;20260427;2m;2025
25895;4;COLEGIO SANTIAGO DE PUDAHUEL;13;METROPOLITANA DE SANTIAGO;131;SANTIAGO;13124;PUDAHUEL;134;Poniente;3;2;3;1;76;75;273;263;13;-16;17;-4;1;-1;1;0;;;;;27.6;46.1;26.3;40;49.3;10.7;0;v12025;20260427;2m;2025
3173;9;LICEO RURAL ENRIQUE MAC IVER;7;DEL MAULE;71;TALCA;7102;CONSTITUCIÓN;72;Talca;6;4;1;2;36;30;233;241;16;;5;8;1;;0;0;;;;1;61.1;30.6;8.3;53.3;40;6.7;0;v12025;20260427;2m;2025
14534;3;COLEGIO AMANCAY LIMACHE;5;DE VALPARAÍSO;58;MARGA MARG;5802;LIMACHE;51;Quillota - Petorca;3;2;4;1;29;29;254;278;-19;-14;-16;-11;-1;0;-1;-1;;;;;44.8;37.9;17.2;27.6;48.3;24.1;0;v12025;20260427;2m;2025
2091;5;COLEGIO BICENTENARIO PEOPLE HELP PEOPL;5;DE VALPARAÍSO;56;SAN ANTONI;5606;SANTO DOMINGO;54;San Antonio;2;1;3;1;92;93;251;241;-8;-4;-5;-26;0;0;-1;-1;;;;;45.7;29.3;25;62.4;24.7;12.9;0;v12025;20260427;2m;2025
9665;2;CENTRO EDUCACIONAL SANTA ROSA DEL SUR;13;METROPOLITANA DE SANTIAGO;131;SANTIAGO;13112;LA PINTANA;136;Cordillera;3;2;1;1;85;90;224;221;-7;-3;-4;-12;0;0;0;-1;;;;;69.4;20;10.6;76.7;18.9;4.4;0;v12025;20260427;2m;2025
10452;3;LICEO PUENTE ALTO;13;METROPOLITANA DE SANTIAGO;132;CORDILLERA;13201;PUENTE ALTO;136;Cordillera;1;1;2;1;50;48;234;248;-13;9;-6;1;0;0;-1;0;;;;;64;24;12;54.2;33.3;12.5;0;v12025;20260427;2m;2025
3960;8;COLEGIO DIVINA PASTORA;16;DE ÑUBLE;161;DIGUILLÍN;16109;YUNGAY;161;Diguillín;3;2;3;1;41;40;264;236;47;14;8;-31;1;0;1;-1;;;;;36.6;39;24.4;67.5;27.5;5;0;v12025;20260427;2m;2025
9911;2;COLEGIO DE LA PROVIDENCIA C.LARRAIN DE;13;METROPOLITANA DE SANTIAGO;131;SANTIAGO;13119;MAIPÚ;134;Poniente;3;2;4;1;70;75;240;257;-15;12;-30;-32;-1;0;-1;-1;;;;;45.7;40;14.3;44;46.7;9.3;0;v12025;20260427;2m;2025
22755;2;LICEO TECNICO PROFESIONAL DE RIO BUENO;14;DE LOS RÍOS;142;DEL RANCO;14204;RÍO BUENO;142;Ranco;2;1;1;1;66;54;240;232;8;;12;;0;;1;;;2;;1;51.5;33.3;15.2;64.8;35.2;0;0;v12025;20260427;2m;2025
40399;7;COLEGIO NAZARET;1;DE TARAPACÁ;11;IQUIQUE;1107;ALTO HOSPICIO;11;Iquique;3;2;1;1;53;57;212;218;-28;-21;-16;-15;-1;-1;-1;-1;;;;;86.8;9.4;3.8;80.7;15.8;3.5;0;v12025;20260427;2m;2025
7435;7;COLEGIO ALEMAN;10;DE LOS LAGOS;101;LLANQUIHUE;10109;PUERTO VARAS;101;Llanquihue;4;3;5;1;44;45;279;347;5;19;-9;18;0;1;-1;1;;;;;18.2;52.3;29.5;0;20;80;0;v12025;20260427;2m;2025
24913;0;COLEGIO NUESTRA SENORA DE LA MERCED;13;METROPOLITANA DE SANTIAGO;135;MELIPILLA;13501;MELIPILLA;135;Talagante;3;2;2;1;26;25;279;285;1;11;39;38;0;0;1;1;;;;;30.8;34.6;34.6;28;36;36;0;v12025;20260427;2m;2025
22234;8;COLEGIO SAN VICENTE DE PAUL;10;DE LOS LAGOS;103;OSORNO;10302;PUERTO OCTAY;103;Osorno;3;2;2;1;33;33;252;258;2;-5;12;11;0;0;1;0;;;;;51.5;24.2;24.2;42.4;36.4;21.2;0;v12025;20260427;2m;2025
7578;7;LICEO BICENTENARIO AGRICOLA `VISTA HER;10;DE LOS LAGOS;103;OSORNO;10305;RÍO NEGRO;103;Osorno;5;2;1;1;62;62;244;235;13;-16;16;2;1;0;1;0;;;;;56.5;30.6;12.9;59.7;37.1;3.2;0;v12025;20260427;2m;2025
20193;6;COMPLEJO EDUCACIONAL MAQUEHUE;9;DE LA ARAUCANÍA;91;CAUTÍN;9112;PADRE LAS CASAS;93;Cautin Sur;3;2;1;2;15;16;221;218;8;-19;-7;-15;0;0;0;0;;;;;66.7;20;13.3;81.3;12.5;6.3;0;v12025;20260427;2m;2025
6084;4;LICEO BICENTENARIO ARAUCANÍA;9;DE LA ARAUCANÍA;91;CAUTÍN;9120;VILLARRICA;93;Cautin Sur;2;1;3;1;109;101;262;268;-20;-31;6;1;-1;-1;1;0;;;;;36.7;34.9;28.4;39.6;35.6;24.8;0;v12025;20260427;2m;2025
3711;7;COLEGIO DE LA PURISIMA CONCEPCION;16;DE ÑUBLE;161;DIGUILLÍN;16101;CHILLÁN;161;Diguillín;3;2;3;1;59;62;270;268;-15;-6;14;1;-1;0;1;0;;;;;40.7;23.7;35.6;40.3;41.9;17.7;0;v12025;20260427;2m;2025
10873;1;LICEO MUNICIPAL SARA TRONCOSO TRONCOSO;13;METROPOLITANA DE SANTIAGO;135;MELIPILLA;13502;ALHUÉ;135;Talagante;2;1;2;1;70;75;223;211;14;3;-17;-36;1;0;-1;-1;;;;;67.1;25.7;7.1;82.7;17.3;0;0;v12025;20260427;2m;2025
31388;2;CENTRO TECNICO EDUCACIONAL SAN CAYETAN;13;METROPOLITANA DE SANTIAGO;132;CORDILLERA;13201;PUENTE ALTO;136;Cordillera;3;2;2;1;78;86;215;231;-11;13;-25;-16;0;0;-1;-1;;;;;75.6;20.5;3.8;65.1;32.6;2.3;0;v12025;20260427;2m;2025
10140;0;ESCUELA PARTICULAR FRINGS COLLEGE;13;METROPOLITANA DE SANTIAGO;131;SANTIAGO;13117;LO PRADO;134;Poniente;3;2;3;1;25;22;260;258;-23;-34;4;-9;-1;-1;0;0;;;;;40;44;16;45.5;22.7;31.8;0;v12025;20260427;2m;2025
5394;5;LICEO JORGE ALESSANDRI RODRIGUEZ;9;DE LA ARAUCANÍA;92;MALLECO;9211;VICTORIA;91;Malleco;2;1;2;1;113;111;246;249;-1;23;6;2;0;1;1;0;;;;;54.9;23;22.1;55;35.1;9.9;0;v12025;20260427;2m;2025
16469;0;COLEGIO PABLO NERUDA;7;DEL MAULE;74;LINARES;7404;PARRAL;73;Linares;2;1;1;1;64;59;268;318;18;39;40;85;1;1;1;1;;;;;32.8;42.2;25;20.3;28.8;50.8;0;v12025;20260427;2m;2025
1484;2;ESCUELA PARTICULAR INST. SANTA MARIA;5;DE VALPARAÍSO;58;MARGA MARG;5802;LIMACHE;51;Quillota - Petorca;3;2;3;1;72;73;301;292;;;45;25;;;1;1;;;1;1;8.3;31.9;59.7;26;43.8;30.1;0;v12025;20260427;2m;2025
1149;5;LICEO CORDILLERA;5;DE VALPARAÍSO;54;PETORCA;5404;PETORCA;51;Quillota - Petorca;2;1;1;2;13;14;233;228;20;10;5;-5;1;0;0;0;;;;;76.9;15.4;7.7;71.4;28.6;0;0;v12025;20260427;2m;2025
41773;4;COLEGIO NOVA TERRA LINDEROS;13;METROPOLITANA DE SANTIAGO;134;MAIPO;13402;BUIN;132;Sur;4;3;5;1;13;13;254;246;-2;6;-34;-83;0;0;-1;-1;;;;;38.5;53.8;7.7;53.8;46.2;0;0;v12025;20260427;2m;2025
17800;4;COLEGIO SYDNEY COLLEGE;16;DE ÑUBLE;161;DIGUILLÍN;16101;CHILLÁN;161;Diguillín;3;2;3;1;62;54;284;277;32;31;28;10;1;1;1;1;;;;;9.7;56.5;33.9;35.2;46.3;18.5;0;v12025;20260427;2m;2025
8454;9;INSTITUTO DON BOSCO;12;DE MAGALLANES Y DE LA ANT;121;MAGALLANES;12101;PUNTA ARENAS;121;Magallanes;3;2;3;1;87;88;212;233;-24;0;-44;-34;-1;0;-1;-1;;;;;72.4;20.7;6.9;61.4;36.4;2.3;0;v12025;20260427;2m;2025
12868;6;COLEGIO EBEN EZER;2;DE ANTOFAGASTA;21;ANTOFAGAST;2101;ANTOFAGASTA;21;Antofagasta;3;2;3;1;83;81;256;242;-2;9;0;-25;0;0;0;-1;;;;;43.4;33.7;22.9;65.4;24.7;9.9;0;v12025;20260427;2m;2025
22065;5;COLEGIO SAN FRANCISCO DE ASIS;10;DE LOS LAGOS;102;CHILOÉ;10201;CASTRO;102;Chiloe;3;2;3;1;70;79;241;288;-4;16;-15;21;0;1;-1;1;;;;;54.3;24.3;21.4;24.1;51.9;24.1;0;v12025;20260427;2m;2025
22397;2;COLEGIO TECNICO PROFESIONAL SANTA TERE;10;DE LOS LAGOS;103;OSORNO;10301;OSORNO;103;Osorno;3;2;1;1;31;33;205;211;;;;;;;;;2;2;1;1;87.1;12.9;0;84.8;15.2;0;0;v12025;20260427;2m;2025
40422;5;COLEGIO NIRVANA;1;DE TARAPACÁ;11;IQUIQUE;1107;ALTO HOSPICIO;11;Iquique;3;2;2;1;106;108;239;267;7;30;-1;20;0;1;0;1;;;;;55.7;30.2;14.2;44.4;30.6;25;0;v12025;20260427;2m;2025
1839;2;COLEGIO ALEMAN DE VALPARAISO;5;DE VALPARAÍSO;51;VALPARAÍSO;5109;VIÑA DEL MAR;53;Valparaiso - Isla de Pascua;4;3;5;1;83;84;294;351;-5;7;6;22;0;0;1;1;;;;;9.6;39.8;50.6;6;13.1;81;0;v12025;20260427;2m;2025
16446;1;COLEGIO JUAN PIAMARTA;7;DEL MAULE;71;TALCA;7101;TALCA;72;Talca;3;2;2;1;98;105;220;219;-3;-1;-20;-28;0;0;-1;-1;;;;;65.3;23.5;11.2;80;17.1;2.9;0;v12025;20260427;2m;2025
110;4;LICEO BICENTENARIO DOMINGO SANTA MARIA;1;DE TARAPACÁ;11;IQUIQUE;1101;IQUIQUE;11;Iquique;6;4;2;1;80;79;253;231;-1;-3;13;-16;0;0;1;-1;;;;;50;33.8;16.3;70.9;26.6;2.5;0;v12025;20260427;2m;2025
774;9;COLEGIO PICHASCA;4;DE COQUIMBO;43;LIMARÍ;4305;RÍO HURTADO;42;Limari;2;1;1;2;17;17;245;231;18;19;17;-2;1;0;1;0;;;;;64.7;29.4;5.9;76.5;17.6;5.9;0;v12025;20260427;2m;2025
26001;0;COLEGIO ALICANTE DE LA FLORIDA;13;METROPOLITANA DE SANTIAGO;131;SANTIAGO;13110;LA FLORIDA;136;Cordillera;3;2;4;1;110;110;288;343;-10;-28;18;54;0;-1;1;1;;;;;14.5;40;45.5;10;21.8;68.2;0;v12025;20260427;2m;2025
4687;6;COLEGIO ALEMAN DE CONCEPCIÓN;8;DEL BIOBÍO;81;CONCEPCIÓN;8108;SAN PEDRO DE LA PAZ;83;Concepcion;4;3;5;1;75;76;276;329;-12;-2;-12;0;-1;0;-1;0;;;;;22.7;38.7;38.7;5.3;32.9;61.8;0;v12025;20260427;2m;2025
17843;8;COLEGIO AURORA DE CHILE CHIGUAYANTE;8;DEL BIOBÍO;81;CONCEPCIÓN;8103;CHIGUAYANTE;83;Concepcion;3;2;3;1;136;137;250;249;10;-11;-6;-18;1;0;-1;-1;;;;;41.9;41.2;16.9;53.3;38;8.8;0;v12025;20260427;2m;2025
26476;8;COLEGIO LINCOLN COLLEGE HUECHURABA;13;METROPOLITANA DE SANTIAGO;131;SANTIAGO;13107;HUECHURABA;137;Norte;4;3;5;1;114;112;259;280;17;3;-29;-49;1;0;-1;-1;;;;;36.8;35.1;28.1;30.4;48.2;21.4;0;v12025;20260427;2m;2025
8666;5;COLEGIO SANTA ISABEL;13;METROPOLITANA DE SANTIAGO;131;SANTIAGO;13101;SANTIAGO;131;Centro;3;2;3;1;30;28;257;240;11;-5;1;-27;0;0;0;-1;;;;;43.3;43.3;13.3;60.7;32.1;7.1;0;v12025;20260427;2m;2025
9828;0;COLEGIO SOL DE CHILE;13;METROPOLITANA DE SANTIAGO;131;SANTIAGO;13116;LO ESPEJO;132;Sur;3;2;2;1;24;26;228;231;-38;-46;-12;-16;-1;-1;-1;-1;;;;;66.7;25;8.3;69.2;26.9;3.8;0;v12025;20260427;2m;2025
133;3;COLEGIO ADVENTISTA DE IQUIQUE;1;DE TARAPACÁ;11;IQUIQUE;1101;IQUIQUE;11;Iquique;3;2;3;1;43;38;272;281;20;;16;;1;;1;;;2;;1;20.9;51.2;27.9;34.2;39.5;26.3;0;v12025;20260427;2m;2025
9164;2;LICEO POLITEC.PARTICULAR CARMEN ARRIAR;13;METROPOLITANA DE SANTIAGO;131;SANTIAGO;13122;PEÑALOLÉN;133;Oriente;3;2;2;1;112;111;234;232;-3;1;-6;-15;0;0;-1;-1;;;;;57.1;28.6;14.3;70.3;23.4;6.3;0;v12025;20260427;2m;2025
10830;8;COLEGIO POLITEC.NTRA.SRA.DE LA PRESENT;13;METROPOLITANA DE SANTIAGO;135;MELIPILLA;13501;MELIPILLA;135;Talagante;3;2;1;1;132;132;246;244;-9;4;18;11;0;0;1;1;;;;;53.8;25;21.2;58.3;34.1;7.6;0;v12025;20260427;2m;2025
8474;3;LICEO BICENTENARIO HERNANDO DE MAGALLA;12;DE MAGALLANES Y DE LA ANT;123;TIERRA DEL;12301;PORVENIR;121;Magallanes;6;4;3;1;57;53;249;230;7;11;-7;-37;0;0;-1;-1;;;;;50.9;29.8;19.3;71.7;22.6;5.7;0;v12025;20260427;2m;2025
24627;1;COLEGIO ETIEVAN;13;METROPOLITANA DE SANTIAGO;131;SANTIAGO;13113;LA REINA;133;Oriente;4;3;5;1;8;8;288;308;;-4;0;-21;;0;0;0;;;1;;;;;;;;0;v12025;20260427;2m;2025
40024;6;LICEO TECNICO MUNICIPAL JUAN HOPPE GAN;6;DEL LIBERTADOR BERNARDO O;61;CACHAPOAL;6111;OLIVAR;61;Cachapoal;2;1;1;1;95;94;251;267;-2;2;23;34;0;0;1;1;;;;;53.7;25.3;21.1;40.4;41.5;18.1;0;v12025;20260427;2m;2025
20127;8;LICEO TECN. PROF. FORESTAL PEHUEN;9;DE LA ARAUCANÍA;91;CAUTÍN;9112;PADRE LAS CASAS;93;Cautin Sur;3;2;1;2;15;21;217;222;;16;-11;-11;;0;-1;0;;;1;;73.3;26.7;0;81;19;0;0;v12025;20260427;2m;2025
4561;6;LICEO JUAN MARTINEZ DE ROZAS;8;DEL BIOBÍO;81;CONCEPCIÓN;8101;CONCEPCIÓN;83;Concepcion;6;4;3;1;13;12;204;213;;;;;;;;;2;2;1;1;76.9;23.1;0;75;25;0;0;v12025;20260427;2m;2025
3479;7;LICEO MANUEL MONTT;7;DEL MAULE;74;LINARES;7406;SAN JAVIER;73;Linares;2;1;1;1;285;285;274;291;24;-14;46;58;1;-1;1;1;;;;;32.6;31.9;35.4;31.6;33.3;35.1;0;v12025;20260427;2m;2025
10638;0;LICEO 131;13;METROPOLITANA DE SANTIAGO;134;MAIPO;13402;BUIN;132;Sur;1;1;2;1;158;157;238;230;6;8;-2;-17;0;0;0;-1;;;;;59.5;26.6;13.9;70.1;22.9;7;0;v12025;20260427;2m;2025
14717;6;COLEGIO LAS AMERICAS;5;DE VALPARAÍSO;58;MARGA MARG;5801;QUILPUÉ;53;Valparaiso - Isla de Pascua;3;2;3;1;36;36;264;265;11;27;8;-2;0;1;1;0;;;;;33.3;41.7;25;44.4;38.9;16.7;0;v12025;20260427;2m;2025
8497;2;LICEO GABRIELA MISTRAL;13;METROPOLITANA DE SANTIAGO;131;SANTIAGO;13108;INDEPENDENCIA;137;Norte;2;1;3;1;68;66;222;230;-22;-12;-34;-37;-1;0;-1;-1;;;;;70.6;25;4.4;71.2;27.3;1.5;0;v12025;20260427;2m;2025
22022;1;LICEO IGNACIO CARRERA PINTO;10;DE LOS LAGOS;101;LLANQUIHUE;10105;FRUTILLAR;101;Llanquihue;6;4;1;1;80;78;225;219;-4;4;-3;-14;0;0;0;-1;;;;;73.8;15;11.3;83.3;14.1;2.6;0;v12025;20260427;2m;2025
7956;1;LICEO BICENTENARIO POLITECNICO HOLANDA;10;DE LOS LAGOS;101;LLANQUIHUE;10107;LLANQUIHUE;101;Llanquihue;6;4;1;1;71;72;212;239;-20;0;-16;6;-1;0;-1;0;;;;;78.9;11.3;9.9;61.1;27.8;11.1;0;v12025;20260427;2m;2025
7415;2;INSTITUTO ALEMAN DE OSORNO;10;DE LOS LAGOS;103;OSORNO;10301;OSORNO;103;Osorno;4;3;5;1;59;60;292;341;4;18;4;12;0;1;0;1;;;;;23.7;15.3;61;6.7;21.7;71.7;0;v12025;20260427;2m;2025
6751;2;INSTITUTO COMERCIAL DE VALDIVIA;14;DE LOS RÍOS;141;VALDIVIA;14101;VALDIVIA;141;Valdivia;6;4;2;1;106;113;229;240;1;11;-11;-7;0;0;-1;0;;;;;65.1;24.5;10.4;61.1;28.3;10.6;0;v12025;20260427;2m;2025
18112;9;COLEGIO BICENTENARIO INES ENRIQUEZ FRO;8;DEL BIOBÍO;81;CONCEPCIÓN;8104;FLORIDA;83;Concepcion;6;4;2;1;32;31;239;241;-3;-4;-1;-6;0;0;0;0;;;;;56.3;28.1;15.6;61.3;25.8;12.9;0;v12025;20260427;2m;2025
1464;8;LICEO DE LIMACHE;5;DE VALPARAÍSO;58;MARGA MARG;5802;LIMACHE;51;Quillota - Petorca;2;1;2;1;171;180;211;219;-4;3;-29;-28;0;0;-1;-1;;;;;77.8;17;5.3;80.6;17.8;1.7;0;v12025;20260427;2m;2025
16489;5;COLEGIO BALTAZAR;7;DEL MAULE;71;TALCA;7101;TALCA;72;Talca;3;2;5;1;15;15;256;267;7;17;-32;-62;0;0;-1;-1;;;;;33.3;40;26.7;33.3;53.3;13.3;0;v12025;20260427;2m;2025
1882;1;LICEO GUILLERMO GRONEMEYER ZAMORANO;5;DE VALPARAÍSO;58;MARGA MARG;5801;QUILPUÉ;53;Valparaiso - Isla de Pascua;1;1;3;1;61;48;235;237;-14;16;-21;-30;-1;0;-1;-1;;;;;54.1;26.2;19.7;60.4;35.4;4.2;0;v12025;20260427;2m;2025
8105;1;LICEO BICENTENARIO DE ANCUD;10;DE LOS LAGOS;102;CHILOÉ;10202;ANCUD;102;Chiloe;6;4;3;1;79;73;240;250;0;19;-16;-17;0;1;-1;-1;;;;;58.2;27.8;13.9;52.1;37;11;0;v12025;20260427;2m;2025
8603;7;CENTRO EDUCATIVO SALESIANOS ALAMEDA;13;METROPOLITANA DE SANTIAGO;131;SANTIAGO;13101;SANTIAGO;131;Centro;3;2;3;1;318;311;244;277;-1;-14;-12;10;0;-1;-1;1;;;;;49.7;29.6;20.8;38.3;34.1;27.7;0;v12025;20260427;2m;2025
26164;5;COLEGIO SAN JOSE DE CERRILLOS;13;METROPOLITANA DE SANTIAGO;131;SANTIAGO;13102;CERRILLOS;134;Poniente;3;2;1;1;34;33;213;226;-42;-11;-15;-7;-1;0;-1;0;;;;;79.4;17.6;2.9;72.7;18.2;9.1;0;v12025;20260427;2m;2025
9599;0;LICEO MUNICIPAL PURKUYEN;13;METROPOLITANA DE SANTIAGO;131;SANTIAGO;13131;SAN RAMÓN;132;Sur;6;4;1;1;30;30;223;210;-6;-9;-5;-23;0;0;0;-1;;;;;70;23.3;6.7;80;16.7;3.3;0;v12025;20260427;2m;2025
25666;8;COLEGIO  INSTITUTO PASCAL;13;METROPOLITANA DE SANTIAGO;131;SANTIAGO;13123;PROVIDENCIA;133;Oriente;4;3;5;1;25;23;261;255;-34;-41;-27;-74;-1;-1;-1;-1;;;;;28;52;20;56.5;30.4;13;0;v12025;20260427;2m;2025
2105;9;LICEO INDUSTRIAL ERNESTO PINTO LAGARRI;6;DEL LIBERTADOR BERNARDO O;61;CACHAPOAL;6101;RANCAGUA;61;Cachapoal;5;2;2;1;239;240;227;235;8;2;-13;-12;1;0;-1;-1;;;;;64;27.6;8.4;64.2;32.1;3.8;0;v12025;20260427;2m;2025
22191;0;COLEGIO EMPRENDER OSORNO;10;DE LOS LAGOS;103;OSORNO;10301;OSORNO;103;Osorno;3;2;2;2;95;94;257;283;-2;27;17;36;0;1;1;1;;;;;38.9;34.7;26.3;28.7;41.5;29.8;0;v12025;20260427;2m;2025
13535;6;COLEGIO CERRO GRANDE;4;DE COQUIMBO;41;ELQUI;4101;LA SERENA;41;Elqui;3;2;3;1;53;56;261;269;5;22;5;2;0;1;0;0;;;;;39.6;34;26.4;41.1;32.1;26.8;0;v12025;20260427;2m;2025
9244;4;FUNDACIÓN EDUCACIONAL COLEGIO NOTRE DA;13;METROPOLITANA DE SANTIAGO;131;SANTIAGO;13122;PEÑALOLÉN;133;Oriente;4;3;5;1;54;50;275;283;4;31;-13;-46;0;1;-1;-1;;;;;27.8;38.9;33.3;28;46;26;0;v12025;20260427;2m;2025
17900;0;COLEGIO METODISTA CONCEPCION;8;DEL BIOBÍO;81;CONCEPCIÓN;8101;CONCEPCIÓN;83;Concepcion;3;2;4;1;21;19;301;315;35;-23;31;26;1;-1;1;1;;;;;9.5;33.3;57.1;10.5;36.8;52.6;0;v12025;20260427;2m;2025
14697;8;LICEO BICENTENARIO CORDILLERA DE SAN F;5;DE VALPARAÍSO;57;SAN FELIPE;5701;SAN FELIPE;52;San Felipe - Los Andes;2;1;2;1;58;60;247;250;-7;10;7;3;0;0;1;0;;;;;53.4;24.1;22.4;50;40;10;0;v12025;20260427;2m;2025
25523;8;CARDENAL JUAN FRANCISCO FRESNO LARRAIN;13;METROPOLITANA DE SANTIAGO;132;CORDILLERA;13201;PUENTE ALTO;136;Cordillera;3;2;1;1;99;97;251;296;0;-17;23;63;0;-1;1;1;;;;;48.5;30.3;21.2;20.6;37.1;42.3;0;v12025;20260427;2m;2025
24206;3;CENTRO INTEGRAL DE EDUCACIÓN ALBORADA;11;DE AYSÉN DEL GENERAL CARL;111;COYHAIQUE;11101;COYHAIQUE;111;Coyhaique;3;2;3;1;93;96;257;275;-18;-14;1;8;-1;-1;0;1;;;;;43;30.1;26.9;35.4;41.7;22.9;0;v12025;20260427;2m;2025
253;4;COLEGIO ADVENTISTA DE CALAMA;2;DE ANTOFAGASTA;22;EL LOA;2201;CALAMA;22;El Loa;3;2;3;1;55;48;284;307;9;;28;;0;;1;;;2;;1;10.9;52.7;36.4;10.4;50;39.6;0;v12025;20260427;2m;2025
12241;6;COLEGIO CORAZON DE JESUS;13;METROPOLITANA DE SANTIAGO;131;SANTIAGO;13126;QUINTA NORMAL;134;Poniente;3;2;3;1;28;23;281;274;9;3;25;7;0;0;1;0;;;;;25;39.3;35.7;34.8;52.2;13;0;v12025;20260427;2m;2025
8995;8;COLEGIO SANTIAGO COLLEGE;13;METROPOLITANA DE SANTIAGO;131;SANTIAGO;13115;LO BARNECHEA;133;Oriente;4;3;5;1;122;120;295;364;5;12;7;35;0;1;1;1;;;;;12.3;33.6;54.1;0.8;15;84.2;0;v12025;20260427;2m;2025
6253;7;LICEO BICENTENARIO DE EXCELENCIA MONSE;9;DE LA ARAUCANÍA;91;CAUTÍN;9114;PITRUFQUÉN;93;Cautin Sur;3;2;1;1;105;102;232;229;-13;-40;4;-4;-1;-1;0;0;;;;;60;32.4;7.6;68.6;22.5;8.8;0;v12025;20260427;2m;2025
4667;1;COLEGIO SAN PATRICIO;8;DEL BIOBÍO;81;CONCEPCIÓN;8103;CHIGUAYANTE;83;Concepcion;3;2;3;1;58;59;265;292;12;27;9;25;1;1;1;1;;;;;36.2;37.9;25.9;22;52.5;25.4;0;v12025;20260427;2m;2025
4630;2;COLEGIO DEL SAGRADO CORAZON;8;DEL BIOBÍO;81;CONCEPCIÓN;8101;CONCEPCIÓN;83;Concepcion;3;2;3;1;125;131;278;277;14;21;22;10;1;1;1;1;;;;;25.6;44;30.4;35.9;36.6;27.5;0;v12025;20260427;2m;2025
1335;8;LICEO BICENTENARIO LICEO POLITECNICO L;5;DE VALPARAÍSO;57;SAN FELIPE;5703;LLAILLAY;52;San Felipe - Los Andes;2;1;2;1;118;120;240;240;16;19;0;-7;1;1;0;-1;;;;;57.6;25.4;16.9;63.3;28.3;8.3;0;v12025;20260427;2m;2025
