rbd;dvrbd;nom_rbd;cod_reg_rbd;nom_reg_rbd;cod_pro_rbd;nom_pro_rbd;cod_com_rbd;nom_com_rbd;cod_deprov_rbd;nom_deprov_rbd;cod_depe1;cod_depe2;cod_grupo;cod_rural_rbd;nalu_lect8b_rbd;nalu_mate8b_rbd;nalu_hist8b_rbd;prom_lect8b_rbd;prom_mate8b_rbd;prom_hist8b_rbd;dif_lect8b_rbd;dif_mate8b_rbd;dif_hist8b_rbd;difgru_lect8b_rbd;difgru_mate8b_rbd;difgru_hist8b_rbd;sigdif_lect8b_rbd;sigdif_mate8b_rbd;sigdif_hist8b_rbd;siggru_lect8b_rbd;siggru_mate8b_rbd;siggru_hist8b_rbd;marca_lect8b_rbd;marca_mate8b_rbd;marca_hist8b_rbd;marcadif_lect8b_rbd;marcadif_mate8b_rbd;marcadif_hist8b_rbd;palu_eda_ins_lect8b_rbd;palu_eda_ele_lect8b_rbd;palu_eda_ade_lect8b_rbd;palu_eda_ins_mate8b_rbd;palu_eda_ele_mate8b_rbd;palu_eda_ade_mate8b_rbd;noaplica;codigo_bbdd;fecha_bbdd;grado;agno
1597;0;ESCUELA PARTICULAR SAN LUIS;5;DE VALPARAÍSO;51;VALPARAÍSO;5101;VALPARAÍSO;53;Valparaiso - Isla de Pascua;3;2;2;1;18;17;18;236;253;257;-20;-16;1;11;11;21;-1;0;0;1;1;1;;;;;;;44.4;38.9;16.7;64.7;17.6;17.6;0;v12025;20260427;8b;2025
12171;1;ESCUELA BASICA HUMBERTO VILCHEZ ALZAMOR;5;DE VALPARAÍSO;51;VALPARAÍSO;5109;VIÑA DEL MAR;53;Valparaiso - Isla de Pascua;6;4;3;1;27;26;27;239;256;252;0;-6;-2;2;0;4;0;0;0;0;0;0;;;;;;;37;44.4;18.5;34.6;50;15.4;0;v12025;20260427;8b;2025
12566;0;COLEGIO METODISTA WILLIAM TAYLOR;1;DE TARAPACÁ;11;IQUIQUE;1107;ALTO HOSPICIO;11;Iquique;3;2;2;2;106;107;106;231;240;242;21;14;19;6;-2;6;1;1;1;1;0;1;;;;;;;48.1;41.5;10.4;56.1;43;0.9;0;v12025;20260427;8b;2025
123;6;COLEGIO ESPANA;1;DE TARAPACÁ;11;IQUIQUE;1101;IQUIQUE;11;Iquique;6;4;2;1;54;53;54;215;221;222;10;9;15;-10;-21;-14;0;0;0;-1;-1;-1;;;;;;;66.7;29.6;3.7;75.5;22.6;1.9;0;v12025;20260427;8b;2025
664;5;COLEGIO PARROQUIAL DE ANDACOLLO;4;DE COQUIMBO;41;ELQUI;4103;ANDACOLLO;41;Elqui;3;2;3;1;60;59;60;254;264;280;12;-5;20;17;8;32;1;0;1;1;1;1;;;;;;;30;50;20;35.6;44.1;20.3;0;v12025;20260427;8b;2025
910;5;ESC.BASICA SAN ANTONIO DE LA VILLA;4;DE COQUIMBO;43;LIMARÍ;4301;OVALLE;42;Limari;2;1;2;2;2;2;2;227;258;267;;;;;;;;;;;;;;;;2;2;2;;;;;;;0;v12025;20260427;8b;2025
12025;1;COLEGIO ITAHUE DE CHIGUAYANTE;8;DEL BIOBÍO;81;CONCEPCIÓN;8103;CHIGUAYANTE;83;Concepcion;4;3;5;1;19;20;19;293;331;318;2;-11;18;19;26;29;0;0;1;1;1;1;;;;;;;5.3;26.3;68.4;5;15;80;0;v12025;20260427;8b;2025
25009;0;LICEO VALLE DE LLUTA;13;METROPOLITANA DE SANTIAGO;134;MAIPO;13401;SAN BERNARDO;132;Sur;6;4;1;1;37;38;38;205;206;213;16;-9;6;-13;-28;-18;0;0;0;-1;-1;-1;;;;;;;67.6;29.7;2.7;86.8;13.2;0;0;v12025;20260427;8b;2025
25032;5;COLEGIO POLIVALENTE SEMBRADOR;13;METROPOLITANA DE SANTIAGO;133;CHACABUCO;13301;COLINA;137;Norte;3;2;2;1;73;77;75;219;229;246;25;-3;37;-6;-13;10;1;0;1;-1;-1;1;;;;;;;58.9;31.5;9.6;67.5;29.9;2.6;0;v12025;20260427;8b;2025
226;7;ESCUELA BASICA EMILIO SOTOMAYOR;2;DE ANTOFAGASTA;22;EL LOA;2201;CALAMA;22;El Loa;6;4;3;1;104;102;104;236;248;254;6;4;19;-1;-8;6;0;0;1;0;-1;1;;;;;;;42.3;40.4;17.3;48;40.2;11.8;0;v12025;20260427;8b;2025
5799;1;ESCUELA SANTA INES DE CAIVICO;9;DE LA ARAUCANÍA;91;CAUTÍN;9112;PADRE LAS CASAS;93;Cautin Sur;3;2;2;2;1;1;1;;;;;;;;;;;;;;;;1;1;1;2;2;2;;;;;;;0;v12025;20260427;8b;2025
5135;7;ESCUELA BASICA PAICAVI;8;DEL BIOBÍO;82;ARAUCO;8203;CAÑETE;84;Arauco;2;1;1;2;3;3;3;201;197;206;;;;;;;;;;;;;;;;2;2;2;;;;;;;0;v12025;20260427;8b;2025
1720;5;ESCUELA MARCELA PAZ;5;DE VALPARAÍSO;51;VALPARAÍSO;5109;VIÑA DEL MAR;53;Valparaiso - Isla de Pascua;6;4;3;1;12;12;12;202;241;223;-16;7;-10;-35;-15;-25;0;0;0;-1;-1;-1;;;;;;;58.3;33.3;8.3;66.7;33.3;0;0;v12025;20260427;8b;2025
8241;4;ESCUELA RURAL ALVARO VARGAS MIRANDA;10;DE LOS LAGOS;102;CHILOÉ;10207;QUEILÉN;102;Chiloe;6;4;2;2;18;18;18;234;247;249;-13;-12;1;9;5;13;0;0;0;1;0;1;;;;;;;55.6;33.3;11.1;55.6;27.8;16.7;0;v12025;20260427;8b;2025
10233;4;ESCUELA PARTICULAR SAN FIDEL;13;METROPOLITANA DE SANTIAGO;131;SANTIAGO;13128;RENCA;134;Poniente;3;2;2;1;60;58;60;237;252;256;8;-12;20;12;10;20;0;0;1;1;1;1;;;;;;;43.3;43.3;13.3;48.3;39.7;12.1;0;v12025;20260427;8b;2025
8739;4;ESCUELA PARTICULAR DIVINA MARIA;13;METROPOLITANA DE SANTIAGO;131;SANTIAGO;13101;SANTIAGO;131;Centro;3;2;4;1;47;49;47;236;245;235;-37;-28;-37;-14;-28;-27;-1;-1;-1;-1;-1;-1;;;;;;;40.4;48.9;10.6;53.1;36.7;10.2;0;v12025;20260427;8b;2025
26383;4;COLEGIO INSTITUTO CALERA DE TANGO;13;METROPOLITANA DE SANTIAGO;134;MAIPO;13403;CALERA DE TANGO;132;Sur;3;2;3;2;34;29;34;218;228;228;13;-8;2;-19;-28;-20;0;0;0;-1;-1;-1;;;;;;;61.8;26.5;11.8;79.3;17.2;3.4;0;v12025;20260427;8b;2025
415;4;LICEO DE MÚSICA DE COPIAPÓ HUGO GARRIDO;3;DE ATACAMA;31;COPIAPÓ;3101;COPIAPÓ;31;Copiapo - Chanaral;6;4;4;1;71;72;71;260;270;268;-16;-14;-24;10;-3;6;-1;-1;-1;1;0;1;;;;;;;26.8;47.9;25.4;23.6;61.1;15.3;0;v12025;20260427;8b;2025
11776;5;COLEGIO THE MAYFLOWER SCHOOL;13;METROPOLITANA DE SANTIAGO;131;SANTIAGO;13115;LO BARNECHEA;133;Oriente;4;3;5;1;85;89;86;274;309;276;-1;-6;-14;0;4;-13;0;0;-1;0;0;-1;;;;;;;16.5;43.5;40;7.9;33.7;58.4;0;v12025;20260427;8b;2025
17893;4;COLEGIO THE WESSEX SCHOOL CHILLÁN;16;DE ÑUBLE;161;DIGUILLÍN;16101;CHILLÁN;161;Diguillín;4;3;5;1;26;26;26;279;313;292;2;17;2;5;8;3;0;1;0;0;1;0;;;;;;;23.1;26.9;50;7.7;30.8;61.5;0;v12025;20260427;8b;2025
3784;2;ESCUELA JUNQUILLO;16;DE ÑUBLE;163;PUNILLA;16301;SAN CARLOS;161;Diguillín;6;4;1;2;4;4;4;215;234;239;;;;;;;;;;;;;;;;2;2;2;;;;;;;0;v12025;20260427;8b;2025
25885;7;COLEGIO INTERCULTURAL TREMEMN;13;METROPOLITANA DE SANTIAGO;131;SANTIAGO;13119;MAIPÚ;134;Poniente;3;2;4;1;75;75;75;258;289;275;23;-4;18;8;16;13;1;0;1;1;1;1;;;;;;;25.3;44;30.7;14.7;48;37.3;0;v12025;20260427;8b;2025
1577;6;ESCUELA BÁSICA INTERCULTURAL LAGUNA VER;5;DE VALPARAÍSO;51;VALPARAÍSO;5101;VALPARAÍSO;53;Valparaiso - Isla de Pascua;6;4;1;1;3;4;3;250;241;267;;;;;;;;;;;;;;2;;2;1;2;;;;;;;0;v12025;20260427;8b;2025
7508;6;ESCUELA VILLA LO BURGOS;10;DE LOS LAGOS;103;OSORNO;10303;PURRANQUE;103;Osorno;2;1;1;1;14;14;15;242;238;253;37;24;43;24;4;22;1;1;1;1;0;1;;;;;;;28.6;57.1;14.3;50;50;0;0;v12025;20260427;8b;2025
6844;6;INSTITUTO ALEMAN CARLOS ANWANDTER;14;DE LOS RÍOS;141;VALDIVIA;14101;VALDIVIA;141;Valdivia;4;3;5;1;54;53;54;273;301;277;-14;-4;-7;-1;-4;-12;-1;0;0;0;0;-1;;;;;;;9.3;51.9;38.9;9.4;45.3;45.3;0;v12025;20260427;8b;2025
22496;0;CENTRO EDUCACIONAL SAN NICOLAS;14;DE LOS RÍOS;141;VALDIVIA;14101;VALDIVIA;141;Valdivia;3;2;2;1;13;13;13;222;238;229;-8;-16;6;-3;-4;-7;0;0;0;0;0;0;;;;;;;61.5;23.1;15.4;53.8;38.5;7.7;0;v12025;20260427;8b;2025
10754;9;ESCUELA MAND EDUARDO FREI MONTALVA;13;METROPOLITANA DE SANTIAGO;136;TALAGANTE;13605;PEÑAFLOR;135;Talagante;2;1;1;1;27;29;27;198;220;202;-2;-10;-18;-20;-14;-29;0;0;0;-1;-1;-1;;;;;;;77.8;22.2;0;79.3;20.7;0;0;v12025;20260427;8b;2025
10090;0;ESCUELA ALEXANDER GRAHAM BELL;13;METROPOLITANA DE SANTIAGO;131;SANTIAGO;13124;PUDAHUEL;134;Poniente;6;4;2;1;51;51;51;206;216;229;-19;-26;0;-19;-26;-7;-1;-1;0;-1;-1;0;;;;;;;68.6;21.6;9.8;80.4;19.6;0;0;v12025;20260427;8b;2025
14504;1;COLEGIO CRISTIANO CON-CON;5;DE VALPARAÍSO;51;VALPARAÍSO;5103;CONCÓN;53;Valparaiso - Isla de Pascua;3;2;3;1;31;30;31;240;239;249;3;-14;-6;3;-17;1;0;0;0;0;-1;0;;;;;;;35.5;48.4;16.1;60;36.7;3.3;0;v12025;20260427;8b;2025
3263;8;ESCUELA MAITENES;7;DEL MAULE;74;LINARES;7401;LINARES;73;Linares;2;1;1;2;9;9;9;213;227;240;18;-7;18;-5;-7;9;0;0;0;0;0;0;;;;;;;;;;;;;0;v12025;20260427;8b;2025
203;8;ESCUELA PABLO NERUDA;2;DE ANTOFAGASTA;23;TOCOPILLA;2301;TOCOPILLA;21;Antofagasta;6;4;2;1;55;57;55;198;236;217;-17;-7;-14;-27;-6;-19;-1;0;0;-1;-1;-1;;;;;;;76.4;18.2;5.5;59.6;35.1;5.3;0;v12025;20260427;8b;2025
9572;9;ESCUELA PARTICULAR JAVIERA CARRERA;13;METROPOLITANA DE SANTIAGO;131;SANTIAGO;13129;SAN JOAQUÍN;131;Centro;3;2;3;1;37;39;37;231;236;240;-7;-30;-14;-6;-20;-8;0;-1;0;0;-1;0;;;;;;;48.6;35.1;16.2;61.5;30.8;7.7;0;v12025;20260427;8b;2025
5158;6;ESCUELA BASICA JUAN AGUILERA JEREZ;8;DEL BIOBÍO;82;ARAUCO;8203;CAÑETE;84;Arauco;2;1;1;2;8;7;8;190;230;204;-45;-6;-20;-28;-4;-27;-1;0;0;-1;0;-1;;;;;;;;;;;;;0;v12025;20260427;8b;2025
25175;5;COLEGIO SAN NICOLAS DE MAIPU;13;METROPOLITANA DE SANTIAGO;131;SANTIAGO;13119;MAIPÚ;134;Poniente;4;3;5;1;54;57;53;255;287;269;2;-6;9;-19;-18;-20;0;0;0;-1;-1;-1;;;;;;;25.9;48.1;25.9;14;54.4;31.6;0;v12025;20260427;8b;2025
10113;3;ESCUELA ELVIRA SANTA CRUZ OSSA;13;METROPOLITANA DE SANTIAGO;131;SANTIAGO;13124;PUDAHUEL;134;Poniente;6;4;2;1;43;37;43;224;232;218;2;7;2;-1;-10;-18;0;0;0;0;-1;-1;;;;;;;55.8;30.2;14;62.2;32.4;5.4;0;v12025;20260427;8b;2025
1248;3;ESCUELA BASICA LA PAMPILLA;5;DE VALPARAÍSO;53;LOS ANDES;5302;CALLE LARGA;52;San Felipe - Los Andes;2;1;2;1;21;18;22;218;238;222;17;17;4;-7;-4;-14;1;1;0;0;0;-1;;;;;;;47.6;52.4;0;66.7;27.8;5.6;0;v12025;20260427;8b;2025
1789;2;COLEGIO PROFESOR HUGUET;5;DE VALPARAÍSO;51;VALPARAÍSO;5109;VIÑA DEL MAR;53;Valparaiso - Isla de Pascua;4;3;5;1;19;19;19;286;309;298;13;4;11;12;4;9;0;0;0;1;0;1;;;;;;;0;42.1;57.9;5.3;36.8;57.9;0;v12025;20260427;8b;2025
15855;0;COLEGIO SEBASTIAN`S COLLEGE;6;DEL LIBERTADOR BERNARDO OHIGGINS;61;CACHAPOAL;6106;GRANEROS;61;Cachapoal;3;2;3;1;25;27;25;217;235;208;11;1;-8;-20;-21;-40;0;0;0;-1;-1;-1;;;;;;;52;36;12;63;33.3;3.7;0;v12025;20260427;8b;2025
2453;8;LICEO JOSÉ GREGORIO ARGOMEDO;6;DEL LIBERTADOR BERNARDO OHIGGINS;63;COLCHAGUA;6301;SAN FERNANDO;62;Colchagua;3;2;3;1;66;66;66;239;249;241;-4;-30;-14;2;-7;-7;0;-1;-1;0;-1;-1;;;;;;;33.3;50;16.7;39.4;50;10.6;0;v12025;20260427;8b;2025
12105;3;ESCUELA BASICA Nº1343 `CEDEL INTEGRACIO;13;METROPOLITANA DE SANTIAGO;131;SANTIAGO;13112;LA PINTANA;136;Cordillera;3;2;2;1;25;25;25;212;237;219;;;;-13;-5;-17;;;;-1;0;-1;;;;1;1;1;64;28;8;60;40;0;0;v12025;20260427;8b;2025
8049;7;ESCUELA RURAL VILLA CHACAO;10;DE LOS LAGOS;102;CHILOÉ;10202;ANCUD;102;Chiloe;6;4;3;2;11;11;11;220;257;222;;;;-17;1;-26;;;;-1;0;-1;;;;2;2;2;45.5;45.5;9.1;36.4;54.5;9.1;0;v12025;20260427;8b;2025
7385;7;ESCUELA PARTICULAR N.137 ARTURO ALESSAN;10;DE LOS LAGOS;103;OSORNO;10301;OSORNO;103;Osorno;3;2;2;1;6;5;6;193;211;229;-30;;-3;-32;;-7;-1;;0;-1;;0;;;;;2;;;;;;;;0;v12025;20260427;8b;2025
8547;2;ESCUELA NUEVA ZELANDIA;13;METROPOLITANA DE SANTIAGO;131;SANTIAGO;13108;INDEPENDENCIA;137;Norte;2;1;3;1;34;32;34;236;258;240;6;28;5;-1;2;-8;0;1;0;0;0;0;;;;;;;41.2;32.4;26.5;50;21.9;28.1;0;v12025;20260427;8b;2025
12632;2;COLEGIO SIMON BOLIVAR;1;DE TARAPACÁ;11;IQUIQUE;1107;ALTO HOSPICIO;11;Iquique;6;4;2;1;149;139;149;193;216;213;-5;3;-1;-32;-26;-23;0;0;0;-1;-1;-1;;;;;;;75.8;22.8;1.3;79.9;19.4;0.7;0;v12025;20260427;8b;2025
25367;7;COLEGIO SANTIAGO;13;METROPOLITANA DE SANTIAGO;131;SANTIAGO;13110;LA FLORIDA;136;Cordillera;3;2;4;1;77;78;77;243;286;254;-16;8;-12;-7;13;-8;-1;0;-1;-1;1;-1;;;;;;;32.5;49.4;18.2;24.4;32.1;43.6;0;v12025;20260427;8b;2025
5470;4;ESCUELA BASICA REPUBLICA DE ITALIA;9;DE LA ARAUCANÍA;92;MALLECO;9207;LUMACO;91;Malleco;2;1;2;1;20;20;20;233;253;205;20;28;-22;8;11;-31;1;1;-1;1;1;-1;;;;;;;40;55;5;40;45;15;0;v12025;20260427;8b;2025
3804;0;ESCUELA ZEMITA;16;DE ÑUBLE;163;PUNILLA;16303;ÑIQUÉN;161;Diguillín;6;4;1;2;2;2;2;212;249;224;;;;;;;;;;;;;;;;2;2;2;;;;;;;0;v12025;20260427;8b;2025
40017;3;COLEGIO INFANTES DE LIMACHE;5;DE VALPARAÍSO;58;MARGA MARG;5802;LIMACHE;51;Quillota - Petorca;3;2;2;1;19;18;19;221;225;235;3;4;-3;-4;-17;-1;0;0;0;0;-1;0;;;;;;;47.4;47.4;5.3;77.8;22.2;0;0;v12025;20260427;8b;2025
5868;8;ESCUELA PARTICULAR QUILACURA;9;DE LA ARAUCANÍA;91;CAUTÍN;9108;LAUTARO;92;Cautin Norte;3;2;1;2;8;8;8;212;233;225;1;4;1;-6;-1;-6;0;0;0;0;0;0;;;;;;;;;;;;;0;v12025;20260427;8b;2025
5327;9;ESCUELA DE LIUCURA;9;DE LA ARAUCANÍA;92;MALLECO;9205;LONQUIMAY;91;Malleco;2;1;1;2;14;15;14;231;239;244;-1;11;6;13;5;13;0;0;0;1;0;0;;;;;;;50;35.7;14.3;66.7;20;13.3;0;v12025;20260427;8b;2025
5493;3;ESCUELA PARTICULAR LAS COLINAS;9;DE LA ARAUCANÍA;92;MALLECO;9207;LUMACO;91;Malleco;3;2;1;2;6;6;6;212;214;234;31;26;9;-6;-20;3;1;0;0;0;0;0;;;;;;;;;;;;;0;v12025;20260427;8b;2025
8006;3;ESCUELA RURAL PEDRO VELAZQUEZ BONTES;10;DE LOS LAGOS;102;CHILOÉ;10201;CASTRO;102;Chiloe;6;4;3;1;15;14;15;259;299;289;7;23;45;22;43;41;0;1;1;1;1;1;;;;;;;26.7;33.3;40;7.1;42.9;50;0;v12025;20260427;8b;2025
19908;7;GREEN HOUSE SCHOOL;9;DE LA ARAUCANÍA;91;CAUTÍN;9101;TEMUCO;92;Cautin Norte;4;3;5;1;56;57;55;279;295;288;-21;-36;-7;5;-10;-1;-1;-1;0;0;-1;0;;;;;;;14.3;37.5;48.2;10.5;54.4;35.1;0;v12025;20260427;8b;2025
4760;0;COLEGIO BERNARDO O´HIGGINS;8;DEL BIOBÍO;81;CONCEPCIÓN;8112;HUALPÉN;83;Concepcion;3;2;3;1;36;36;36;239;245;258;-18;-24;-8;2;-11;10;-1;-1;0;0;-1;1;;;;;;;33.3;55.6;11.1;58.3;30.6;11.1;0;v12025;20260427;8b;2025
7242;7;ESCUELA RURAL VIVANCO;14;DE LOS RÍOS;142;DEL RANCO;14204;RÍO BUENO;142;Ranco;2;1;1;2;8;8;8;217;246;214;-47;-22;-39;-1;12;-17;-1;0;-1;0;0;0;;;;;;;;;;;;;0;v12025;20260427;8b;2025
6652;4;ESCUELA PARTICULAR BOROA;9;DE LA ARAUCANÍA;91;CAUTÍN;9111;NUEVA IMPERIAL;92;Cautin Norte;3;2;1;2;4;4;4;259;245;274;;;;;;;;;;;;;;;;2;2;2;;;;;;;0;v12025;20260427;8b;2025
7714;3;ESCUELA PARTICULAR N. 193 NUEVA PANITAO;10;DE LOS LAGOS;101;LLANQUIHUE;10101;PUERTO MONTT;101;Llanquihue;3;2;2;2;11;11;11;220;232;222;19;4;-22;-5;-10;-14;0;0;0;0;0;0;;;;;;;63.6;27.3;9.1;63.6;27.3;9.1;0;v12025;20260427;8b;2025
7465;9;ESCUELA RURAL TERMAS DE PUYEHUE;10;DE LOS LAGOS;103;OSORNO;10304;PUYEHUE;103;Osorno;2;1;3;2;1;2;1;;216;;;;;;;;;;;;;;1;;1;1;1;1;;;;;;;0;v12025;20260427;8b;2025
6552;8;ESCUELA CODIHUE;9;DE LA ARAUCANÍA;91;CAUTÍN;9102;CARAHUE;92;Cautin Norte;3;2;1;2;5;5;5;261;255;238;;;;;;;;;;;;;;;;1;1;1;;;;;;;0;v12025;20260427;8b;2025
6303;7;ESCUELA EGON ERNTS KEUTMANN BESGEN;9;DE LA ARAUCANÍA;91;CAUTÍN;9109;LONCOCHE;93;Cautin Sur;2;1;2;1;9;9;9;239;235;214;15;14;-20;14;-7;-22;0;0;0;1;0;-1;;;;;;;;;;;;;0;v12025;20260427;8b;2025
17793;8;COLEGIO CONCEPCION DE SAN CARLOS;16;DE ÑUBLE;163;PUNILLA;16301;SAN CARLOS;161;Diguillín;3;2;4;1;101;105;101;254;284;272;-8;1;-5;4;11;10;0;0;0;0;1;1;;;;;;;29.7;43.6;26.7;16.2;48.6;35.2;0;v12025;20260427;8b;2025
9884;1;ESCUELA LEON HUMBERTO VALENZUELA;13;METROPOLITANA DE SANTIAGO;131;SANTIAGO;13119;MAIPÚ;134;Poniente;6;4;2;1;35;38;35;223;234;229;-13;-18;-12;-2;-8;-7;0;-1;0;0;-1;0;;;;;;;51.4;42.9;5.7;65.8;28.9;5.3;0;v12025;20260427;8b;2025
14212;3;SAINT MARY SCHOOL;5;DE VALPARAÍSO;55;QUILLOTA;5502;LA CALERA;51;Quillota - Petorca;3;2;2;1;28;28;28;221;221;212;-1;-30;-19;-4;-21;-24;0;-1;-1;0;-1;-1;;;;;;;60.7;28.6;10.7;71.4;17.9;10.7;0;v12025;20260427;8b;2025
10631;3;COLEGIO QUILLAHUE SAN BERNARDO;13;METROPOLITANA DE SANTIAGO;134;MAIPO;13401;SAN BERNARDO;132;Sur;3;2;2;1;28;29;28;243;259;237;12;0;-3;18;17;1;0;0;0;1;1;0;;;;;;;25;60.7;14.3;41.4;48.3;10.3;0;v12025;20260427;8b;2025
24883;5;ESCUELA BÁSICA MUNICIPAL SAN LUIS;13;METROPOLITANA DE SANTIAGO;131;SANTIAGO;13119;MAIPÚ;134;Poniente;6;4;1;1;27;29;27;213;236;211;0;18;-6;-5;2;-20;0;1;0;0;0;-1;;;;;;;74.1;25.9;0;58.6;41.4;0;0;v12025;20260427;8b;2025
10774;3;ESCUELA PARTICULAR EL REFUGIO;13;METROPOLITANA DE SANTIAGO;136;TALAGANTE;13605;PEÑAFLOR;135;Talagante;3;2;1;1;7;7;7;177;221;217;-33;-5;2;-41;-13;-14;-1;0;0;-1;0;0;;;;;;;;;;;;;0;v12025;20260427;8b;2025
1620;9;COLEGIO MIGUEL DE UNAMUNO;5;DE VALPARAÍSO;51;VALPARAÍSO;5101;VALPARAÍSO;53;Valparaiso - Isla de Pascua;3;2;3;1;38;36;37;264;317;283;-16;-16;-26;27;61;35;-1;-1;-1;1;1;1;;;;;;;26.3;36.8;36.8;8.3;30.6;61.1;0;v12025;20260427;8b;2025
2118;0;COLEGIO ESPANA;6;DEL LIBERTADOR BERNARDO OHIGGINS;61;CACHAPOAL;6101;RANCAGUA;61;Cachapoal;1;1;3;1;48;49;49;237;263;238;10;7;2;0;7;-10;0;0;0;0;1;-1;;;;;;;45.8;33.3;20.8;38.8;32.7;28.6;0;v12025;20260427;8b;2025
2745;6;ESCUELA CATALUNA;7;DEL MAULE;73;CURICÓ;7301;CURICÓ;71;Curico;2;1;2;1;28;27;28;246;236;244;5;-3;7;21;-6;8;0;0;0;1;0;0;;;;;;;39.3;35.7;25;66.7;14.8;18.5;0;v12025;20260427;8b;2025
8759;9;COLEGIO SANTA CECILIA;13;METROPOLITANA DE SANTIAGO;131;SANTIAGO;13101;SANTIAGO;131;Centro;4;3;5;1;8;6;8;270;280;300;12;-1;21;-4;-25;11;0;0;0;0;-1;0;;;;;;;;;;;;;0;v12025;20260427;8b;2025
103;1;ESC.EDUC.GRAL.BAS.Y DES.ART.VIOLETA PAR;1;DE TARAPACÁ;11;IQUIQUE;1101;IQUIQUE;11;Iquique;6;4;3;1;28;26;28;216;231;219;-11;-14;-8;-21;-25;-29;0;0;0;-1;-1;-1;;;;;;;57.1;28.6;14.3;73.1;15.4;11.5;0;v12025;20260427;8b;2025
9008;5;COLEGIO MUNICIPALIZADO CONFEDERAC SUIZA;13;METROPOLITANA DE SANTIAGO;131;SANTIAGO;13113;LA REINA;133;Oriente;1;1;3;1;34;36;34;224;245;236;-15;-3;-10;-13;-11;-12;-1;0;0;-1;-1;-1;;;;;;;47.1;44.1;8.8;47.2;47.2;5.6;0;v12025;20260427;8b;2025
5009;1;COLEGIO PARTICULAR GABRIELA MISTRAL;8;DEL BIOBÍO;81;CONCEPCIÓN;8102;CORONEL;83;Concepcion;3;2;3;1;35;35;36;257;276;274;-14;-1;-8;20;20;26;0;0;0;1;1;1;;;;;;;31.4;48.6;20;8.6;80;11.4;0;v12025;20260427;8b;2025
12005;7;COLEGIO DON ORIONE;8;DEL BIOBÍO;83;BIOBÍO;8301;LOS ÁNGELES;82;Bio Bio;3;2;2;1;62;61;62;208;251;228;-33;-11;-28;-17;9;-8;-1;0;-1;-1;1;-1;;;;;;;64.5;30.6;4.8;49.2;47.5;3.3;0;v12025;20260427;8b;2025
25324;3;ESCUELA BASICA QUITALMAHUE;13;METROPOLITANA DE SANTIAGO;132;CORDILLERA;13201;PUENTE ALTO;136;Cordillera;3;2;1;1;31;31;32;236;262;235;-2;-8;-5;18;28;4;0;0;0;1;1;0;;;;;;;41.9;41.9;16.1;29;67.7;3.2;0;v12025;20260427;8b;2025
12646;2;COSTA COLLEGE;1;DE TARAPACÁ;11;IQUIQUE;1101;IQUIQUE;11;Iquique;4;3;5;1;23;22;23;272;294;267;32;20;5;-2;-11;-22;1;1;0;0;-1;-1;;;;;;;8.7;56.5;34.8;4.5;59.1;36.4;0;v12025;20260427;8b;2025
25716;8;COLEGIO PART. NEW HEINRICH HIGH SCHOOL;13;METROPOLITANA DE SANTIAGO;131;SANTIAGO;13120;ÑUÑOA;133;Oriente;3;2;4;1;56;55;56;241;265;249;-18;-29;-14;-9;-8;-13;-1;-1;-1;-1;-1;-1;;;;;;;33.9;46.4;19.6;34.5;38.2;27.3;0;v12025;20260427;8b;2025
4617;5;COLEGIO GALVARINO DE LOMAS COLORADAS;8;DEL BIOBÍO;81;CONCEPCIÓN;8108;SAN PEDRO DE LA PAZ;83;Concepcion;6;4;3;1;32;29;32;218;262;223;-9;20;-14;-19;6;-25;0;1;0;-1;0;-1;;;;;;;62.5;28.1;9.4;37.9;44.8;17.2;0;v12025;20260427;8b;2025
4076;2;ESCUELA BASICA MINAS DE LEUQUE;16;DE ÑUBLE;162;ITATA;16207;TREGUACO;161;Diguillín;2;1;1;2;9;8;9;232;241;240;11;15;11;14;7;9;0;0;0;1;0;0;;;;;;;;;;;;;0;v12025;20260427;8b;2025
9941;4;COLEGIO PARTICULAR DE ASIS;13;METROPOLITANA DE SANTIAGO;131;SANTIAGO;13119;MAIPÚ;134;Poniente;4;3;5;1;16;16;16;281;307;286;13;0;-20;7;2;-3;0;0;0;0;0;0;;;;;;;6.3;50;43.8;12.5;43.8;43.8;0;v12025;20260427;8b;2025
1371;4;COLEGIO BICENTENARIO ARAUCO;5;DE VALPARAÍSO;55;QUILLOTA;5501;QUILLOTA;51;Quillota - Petorca;2;1;3;1;59;64;59;242;260;245;-1;-1;5;5;4;-3;0;0;0;0;0;0;;;;;;;37.3;44.1;18.6;35.9;50;14.1;0;v12025;20260427;8b;2025
1285;8;ESCUELA MATEO COKLJAT K;5;DE VALPARAÍSO;57;SAN FELIPE;5701;SAN FELIPE;52;San Felipe - Los Andes;2;1;2;2;6;7;6;217;232;245;-31;-45;-12;-8;-10;9;0;-1;0;0;0;0;;;;;;;;;;;;;0;v12025;20260427;8b;2025
7136;6;ESCUELA RURAL CATAMUTUN;14;DE LOS RÍOS;142;DEL RANCO;14201;LA UNIÓN;142;Ranco;2;1;2;2;5;5;5;265;241;242;;;;;;;;;;;;;;;;2;2;2;;;;;;;0;v12025;20260427;8b;2025
644;0;ESCUELA DE PUERTO ALDEA;4;DE COQUIMBO;41;ELQUI;4102;COQUIMBO;41;Elqui;6;4;1;2;3;4;3;201;211;206;;;;;;;;;;;;;;;;1;1;1;;;;;;;0;v12025;20260427;8b;2025
